Name,R-Class 2013 R350 CDI 4MATIC L
新車售價,359萬
車身型式,MPV休旅
動力型式,柴油
變速系統,手自排7速
排氣量,2987cc
能源局公佈平均油耗,9.7km/ltr
燃料稅,4320元
實測0-100km/h加速(s),7.7s
牌照稅,15210元
車長(mm),5157mm
車寬(mm),1922mm
車高(mm),1659mm
軸距(mm),3215mm
車重(kg),2295kg
車門數,5門
乘客數,7座
進氣型式,渦輪增壓
汽門構造,DOHC雙凸輪軸
汽缸設計,V型6缸
汽門數,24
壓縮比,15.5
最大馬力,265hp@3800rpm
最大扭力,63.2kgm@1600~2400rpm
驅動型式,四輪驅動
前輪懸吊,雙A臂
後輪懸吊,多連桿
煞車型式,前後碟煞
前輪尺碼,255/55R18
後輪尺碼,255/55R18
電動天窗,●
電動開闔尾門/行李蓋,●
後雨刷,●
感應式雨刷,●
後視鏡電動折疊,●
後視鏡電動調整,●
後視鏡方向指示燈,●
方向盤調整,電動
多功能方向盤,●
方向盤換檔,●
動力方向盤,●
旅程電腦,●
中控鎖,●
恆溫空調,●
後座出風口,●
車內粉塵過濾,●
前座正面氣囊,●
前座側面氣囊,●
側面氣簾,●
胎壓偵測,●
兒童安全椅固定裝置,ISOFIX
ABS防鎖死,●
循跡系統,●
主動安全預防系統,●
定速系統,●
倒車雷達,●
防盜系統,●
前座座椅調整,●
後座分離式傾倒,●
座椅記憶功能,●
第三排座椅,●
加熱座椅,●
後座杯架,●
後座扶手,●
外部音源接入,AUX-IN
藍牙通訊,●
音響系統,MP3、CD
音響喇叭數量,6只
頭燈光源,HID
感應頭燈,●
LED日行燈,●
後霧燈,●
