Name,308 CC 2014 1.6 THP
新車售價,188萬
車身型式,敞篷車
動力型式,汽油
變速系統,手自排6速
排氣量,1598cc
能源局公佈平均油耗,12.4km/ltr
燃料稅,4800元
牌照稅,7120元
車長(mm),4440mm
車寬(mm),1817mm
車高(mm),1426mm
軸距(mm),2608mm
車重(kg),1578kg
車門數,2門
乘客數,4座
進氣型式,渦輪增壓
汽門構造,DOHC雙凸輪軸
汽缸設計,直列4缸
汽門數,16
壓縮比,10.5
最大馬力,156hp@6000rpm
最大扭力,24.5kgm@1400~4000rpm
驅動型式,前輪驅動
前輪懸吊,麥花臣
後輪懸吊,拖曳臂
煞車型式,前後碟煞
前輪尺碼,225/45R17
後輪尺碼,225/45R17
感應式雨刷,●
後視鏡電動折疊,●
旅程電腦,●
恆溫空調,●
車內粉塵過濾,●
前座正面氣囊,●
前座側面氣囊,●
側面氣簾,●
胎壓偵測,●
兒童安全椅固定裝置,ISOFIX
ABS防鎖死,●
循跡系統,●
定速系統,●
倒車雷達,●
防盜系統,●
跑車式座椅,●
前座座椅調整,●
座椅記憶功能,●
加熱座椅,●
音響系統,MP3、CD
音響喇叭數量,6只
頭燈光源,HID
感應頭燈,●
主動轉向頭燈,●
LED日行燈,●
LED尾燈,●
前霧燈,●
後霧燈,●
