Name,508 2018 BlueHDi 1.6L A6 4D Classic
新車售價,132.8萬
車身型式,大型房車
動力型式,柴油
變速系統,手自排6速
排氣量,1560cc
能源局公佈平均油耗,24.4km/ltr
能源效率等級,1
燃料稅,2880元
牌照稅,7120元
車長(mm),4830mm
車寬(mm),1828mm
車高(mm),1456mm
軸距(mm),2817mm
車重(kg),1410kg
車門數,4門
乘客數,5座
油箱容量(L),72L
行李容積(L),545~1244L
前輪距(mm),1579mm
後輪距(mm),1552mm
進氣型式,渦輪增壓
汽門構造,DOHC雙凸輪軸
汽缸設計,直列4缸
汽門數,16
最大馬力,120hp@3500rpm
最大扭力,30.59kgm@1750prm
驅動型式,前輪驅動
前輪懸吊,麥花臣
後輪懸吊,多連桿
煞車型式,前後碟煞
前輪尺碼,215/60R16
後輪尺碼,215/60R16
電動開闔尾門/行李蓋,●
輪圈規格,16吋
後視鏡自動防眩目,●
後視鏡電動折疊,●
後視鏡電動調整,●
方向盤調整,手動4向
多功能方向盤,●
動力方向盤,●
旅程電腦,●
中央顯示幕,●
中控鎖,●
衛星導航,○
恆溫空調,四區
後座出風口,●
前座正面氣囊,●
前座側面氣囊,●
側面氣簾,●
胎壓偵測,●
兒童安全椅固定裝置,ISO-FIX
ABS防鎖死,●
煞車輔助系統,EBD/EBA/CBC
動態穩定系統,CDS/ESP
循跡系統,ITC
斜坡起步輔助,●
定速系統,●
倒車雷達,四點式
倒車顯影系統,●
防盜系統,●
電子手剎車,●
座椅材質,織布
腰部支撐調整,駕駛座電動
後座分離式傾倒,6/4
外部音源接入,USB
藍牙通訊,●
音響系統,CD/MP3
音響喇叭數量,8
感應頭燈,●
LED日行燈,●
LED尾燈,●
前霧燈,●
後霧燈,●
轉向輔助照明,●
