Name,Rapid Spaceback 2018 1.4 TSI
新車售價,95.8萬
車身型式,小型掀背車
動力型式,汽油
變速系統,自手排7速
排氣量,1395cc
極速(km/h),205km/h
官方0-100km/h加速(s),8.9s
能源局公佈平均油耗,17.2km/ltr
能源效率等級,1
燃料稅,4800元
牌照稅,7120元
車長(mm),4304mm
車寬(mm),1706mm
車高(mm),1459mm
軸距(mm),2602mm
車重(kg),1212kg
車門數,5門
乘客數,5座
油箱容量(L),55L
行李容積(L),415L
進氣型式,渦輪增壓
汽門構造,DOHC雙凸輪軸
汽缸設計,直列4缸
汽門數,16
最大馬力,125hp@5000rpm
最大扭力,20.4kgm@1400~4000rpm
驅動型式,前輪驅動
前輪懸吊,麥花臣
後輪懸吊,扭力樑
煞車型式,前後碟煞
前輪尺碼,215/45R16
後輪尺碼,215/45R16
引擎擺放位置,前置
玻璃車頂,●
輪圈規格,16吋
後雨刷,●
後視鏡加熱/除霧,●
後視鏡電動調整,●
後視鏡方向指示燈,●
方向盤調整,●
多功能方向盤,●
動力方向盤,●
旅程電腦,●
中央顯示幕,●
中控鎖,●
車內粉塵過濾,●
前座正面氣囊,●
前座側面氣囊,●
側面氣簾,●
胎壓偵測,●
兒童安全椅固定裝置,ISO-FIX
ABS防鎖死,●
煞車輔助系統,HBA/EBV
動態穩定系統,ESC
循跡系統,●
斜坡起步輔助,●
定速系統,●
倒車雷達,●
防盜系統,●
電子差速器,●
座椅材質,織布
座椅高低調整,●
前座座椅調整,●
後座分離式傾倒,6/4
後座杯架,●
外部音源接入,AUX-IN/USB
多媒體系統,6.5吋
藍牙通訊,●
音響系統,●
音響喇叭數量,6
頭燈光源,鹵素
感應頭燈,●
LED日行燈,●
前霧燈,●
後霧燈,●
車輛動能回收系統,●
引擎啟閉系統,●
