Name,9-3 X 2012 Griffin 2.0T XWD
新車售價,243萬
車身型式,Wagon旅行車
動力型式,汽油
變速系統,手自排6速
排氣量,1998cc
燃料稅,6180元
牌照稅,11230元
車長(mm),4690mm
車寬(mm),1802mm
車高(mm),1576mm
軸距(mm),2675mm
車重(kg),1762kg
車門數,5門
乘客數,5座
進氣型式,渦輪增壓
汽門構造,DOHC雙凸輪軸
汽缸設計,直列4缸
汽門數,16
壓縮比,9.5
最大馬力,260hp@5300rpm
最大扭力,40.8kgm@2500rpm
驅動型式,四輪驅動
前輪懸吊,麥花臣
後輪懸吊,多連桿
煞車型式,前後碟煞
前輪尺碼,225/50R17
後輪尺碼,225/50R17
電動天窗,●
車頂行李架,●
感應式雨刷,●
方向盤換檔,●
旅程電腦,●
中央顯示幕,●
衛星導航,●
恆溫空調,●
後座出風口,●
車內粉塵過濾,●
前座正面氣囊,●
前座側面氣囊,●
側面氣簾,●
ABS防鎖死,●
循跡系統,●
定速系統,●
倒車雷達,●
防盜系統,●
跑車式座椅,●
前座座椅調整,●
後座分離式傾倒,●
座椅記憶功能,●
後座杯架,●
後座扶手,●
外部音源接入,USB、AUX-IN
藍牙通訊,●
音響系統,MP3、DVD、CD
音響喇叭數量,7只
頭燈光源,HID
主動轉向頭燈,●
LED尾燈,●
前霧燈,●
後霧燈,●
