Name,Range Rover Evoque Convertible 2017 2.0 Si4 HSE Dynamic
新車售價,339萬
車身型式,敞篷車
動力型式,汽油
變速系統,手自排9速
排氣量,1999cc
極速(km/h),209km/h
官方0-100km/h加速(s),8.6s
能源局公佈平均油耗,11.63km/ltr
燃料稅,6180元
牌照稅,11230元
車長(mm),4370mm
車寬(mm),1980mm
車高(mm),1609mm
軸距(mm),2660mm
車重(kg),1936kg
車門數,2門
乘客數,4座
進氣型式,渦輪增壓
汽門構造,DOHC雙凸輪軸
汽缸設計,直列4缸
汽門數,16
最大馬力,240hp@5500rpm
最大扭力,34.7kgm@1750rpm
驅動型式,四輪驅動
前輪懸吊,麥花臣
後輪懸吊,多連桿
煞車型式,前後碟煞
前輪尺碼,245 / 45 R20
後輪尺碼,245 / 45 R20
引擎擺放位置,前置
感應式雨刷,●
後視鏡自動防眩目,車內
後視鏡電動折疊,標配
後視鏡電動調整,●
方向盤調整,電動4向
多功能方向盤,●
方向盤換檔,●
動力方向盤,●
旅程電腦,●
恆溫空調,標配
前座正面氣囊,●
前座側面氣囊,●
膝部氣囊,●
胎壓偵測,●
兒童安全椅固定裝置,ISOFIX
ABS防鎖死,●
煞車輔助系統,EBD
動態穩定系統,DSC
循跡系統,標配
斜坡起步輔助,●
陡坡緩降系統,●
定速系統,●
倒車雷達,標配
倒車顯影系統,●
防盜系統,●
座椅材質,真皮
前座座椅調整,●
外部音源接入,AUX-IN、USB
多媒體系統,10.2吋觸控螢幕
藍牙通訊,●
音響系統,CD/MP3
音響喇叭數量,13
頭燈光源,HID
感應頭燈,●
主動轉向頭燈,●
LED尾燈,●
前霧燈,●
後霧燈,●
