Name,Model 3 2018 Model 3
新車售價,請洽代理商
車身型式,四門轎車 Sedan
官方0-100km/h加速(s),5.1~5.6s
車長(mm),4694mm
車寬(mm),2088mm
軸距(mm),2875mm
玻璃車頂,●
前座正面氣囊,○
前座側面氣囊,○
後座側面氣囊,○
側面氣簾,○
膝部氣囊,○
動態穩定系統,電子穩定
循跡系統,●
前座座椅調整,●
外部音源接入,智慧型手機插座
多媒體系統,15吋觸控螢幕
音響系統,●
LED日行燈,●
前霧燈,●
