Name,Plus 4 2018 2 Seater
新車售價,298.8萬
車身型式,敞篷車
動力型式,汽油
變速系統,手排5速
排氣量,1999cc
極速(km/h),189km/h
官方0-100km/h加速(s),7.5s
能源局公佈平均油耗,14.08km/ltr
能源效率等級,1
燃料稅,6180元
牌照稅,11230元
車長(mm),4010mm
車寬(mm),1720mm
車高(mm),1220mm
軸距(mm),2532mm
車重(kg),927kg
車門數,2門
乘客數,2座
油箱容量(L),55L
進氣型式,自然吸氣
汽門構造,DOHC雙凸輪軸
汽缸設計,直列4缸
汽門數,16
壓縮比,10
最大馬力,154hp@6000rpm
最大扭力,20.5kgm@
缸徑(mm),87.5mm
衝程(mm),83.1mm
驅動型式,後輪驅動
前輪懸吊,麥花臣
煞車型式,前碟後鼓
前輪尺碼,205/60R15
後輪尺碼,205/60R15
輪圈規格,15吋
動力方向盤,○
旅程電腦,●
中控鎖,●
前座正面氣囊,●
倒車雷達,○
防盜系統,●
座椅材質,皮革
腰部支撐調整,雙前座
外部音源接入,USB/AUX-IN
音響系統,CD
音響喇叭數量,2
